0,h,0,65536,16,1,1,0,16547840,1.450200e-05,100000000
1,h,0,65536,16,1,1,0,16547840,6.670000e-07,100000000
2,h,0,65536,16,1,1,0,16547840,6.050000e-07,100000000
3,h,0,65536,16,1,1,0,16547840,5.650000e-07,100000000
4,h,0,65536,16,1,1,0,16547840,6.110000e-07,100000000
5,h,0,65536,16,1,1,0,16547840,6.370000e-07,100000000
6,h,0,65536,16,1,1,0,16547840,6.050000e-07,100000000
7,h,0,65536,16,1,1,0,16547840,5.570000e-07,100000000
8,h,0,65536,16,1,1,0,16547840,5.640000e-07,100000000
9,h,0,65536,16,1,1,0,16547840,6.330000e-07,100000000
10,h,0,65536,16,1,1,0,16547840,5.920000e-07,100000000
11,h,0,65536,16,1,1,0,16547840,5.640000e-07,100000000
12,h,0,65536,16,1,1,0,16547840,6.080000e-07,100000000
13,h,0,65536,16,1,1,0,16547840,5.760000e-07,100000000
14,h,0,65536,16,1,1,0,16547840,6.150000e-07,100000000
15,h,0,65536,16,1,1,0,16547840,6.500000e-07,100000000
16,h,0,65536,16,1,1,0,16547840,5.970000e-07,100000000
17,h,0,65536,16,1,1,0,16547840,5.460000e-07,100000000
18,h,0,65536,16,1,1,0,16547840,6.380000e-07,100000000
19,h,0,65536,16,1,1,0,16547840,6.080000e-07,100000000
20,h,0,65536,16,1,1,0,16547840,5.780000e-07,100000000
21,h,0,65536,16,1,1,0,16547840,6.400000e-07,100000000
22,h,0,65536,16,1,1,0,16547840,6.230000e-07,100000000
23,h,0,65536,16,1,1,0,16547840,5.910000e-07,100000000
24,h,0,65536,16,1,1,0,16547840,6.340000e-07,100000000
25,h,0,65536,16,1,1,0,16547840,6.530000e-07,100000000
26,h,0,65536,16,1,1,0,16547840,5.710000e-07,100000000
27,h,0,65536,16,1,1,0,16547840,6.450000e-07,100000000
28,h,0,65536,16,1,1,0,16547840,5.590000e-07,100000000
29,h,0,65536,16,1,1,0,16547840,5.640000e-07,100000000
30,h,0,65536,16,1,1,0,16547840,6.030000e-07,100000000
31,h,0,65536,16,1,1,0,16547840,5.560000e-07,100000000
32,h,0,65536,16,1,1,0,16547840,6.200000e-07,100000000
33,h,0,65536,16,1,1,0,16547840,5.940000e-07,100000000
34,h,0,65536,16,1,1,0,16547840,6.210000e-07,100000000
35,h,0,65536,16,1,1,0,16547840,6.420000e-07,100000000
36,h,0,65536,16,1,1,0,16547840,5.300000e-07,100000000
37,h,0,65536,16,1,1,0,16547840,5.650000e-07,100000000
38,h,0,65536,16,1,1,0,16547840,5.750000e-07,100000000
39,h,0,65536,16,1,1,0,16547840,6.070000e-07,100000000
40,h,0,65536,16,1,1,0,16547840,6.080000e-07,100000000
41,h,0,65536,16,1,1,0,16547840,5.650000e-07,100000000
42,h,0,65536,16,1,1,0,16547840,5.530000e-07,100000000
43,h,0,65536,16,1,1,0,16547840,5.490000e-07,100000000
44,h,0,65536,16,1,1,0,16547840,5.650000e-07,100000000
45,h,0,65536,16,1,1,0,16547840,6.190000e-07,100000000
46,h,0,65536,16,1,1,0,16547840,6.180000e-07,100000000
47,h,0,65536,16,1,1,0,16547840,5.880000e-07,100000000
48,h,0,65536,16,1,1,0,16547840,5.650000e-07,100000000
49,h,0,65536,16,1,1,0,16547840,5.680000e-07,100000000
